zat_aktif_1,zat_aktif_2,level
cisplatin,piperacillin,Unknown
cisplatin,paclitaxel,Moderate
cisplatin,ciprofloxacin,Minor
cisplatin,methotrexate,Moderate
cisplatin,metronidazole,Moderate
cisplatin,lidocaine,Unknown
cisplatin,mesalazine,Moderate
cisplatin,fluconazole,Unknown
cisplatin,crizotinib,Moderate
cisplatin,lithium carbonate,Minor
cisplatin,fluorouracil,Moderate
cisplatin,iopromide,Major
cisplatin,ascorbic acid,Minor
cisplatin,capecitabine,Moderate
cisplatin,estazolam,Unknown
cisplatin,fenofibrate,Unknown
cisplatin,leflunomide,Major
cisplatin,topiramate,Unknown
cisplatin,clarithromycin,Unknown
cisplatin,amoxicillin,Unknown
cisplatin,valsartan,Unknown
cisplatin,paliperidone,Moderate
cisplatin,carvedilol,Unknown
cisplatin,adalimumab,Major
cisplatin,erythromycin,Unknown
cisplatin,iodixanol,Major
cisplatin,famotidine,Unknown
cisplatin,amphotericin b,Moderate
cisplatin,docetaxel,Moderate
cisplatin,ofloxacin,Minor
cisplatin,pomalidomide,Moderate
cisplatin,sucralfate,Unknown
cisplatin,etanercept,Major
cisplatin,cyclophosphamide,Moderate
cisplatin,simvastatin,Moderate
cisplatin,carbamazepine,Moderate
cisplatin,prednisone,Moderate
cisplatin,promethazine,Unknown
cisplatin,clozapine,Major
cisplatin,irbesartan,Unknown
cisplatin,linezolid,Moderate
tretinoin,trimethoprim,Unknown
tretinoin,budesonide,Unknown
tretinoin,methylprednisolone,Unknown
tretinoin,sulfasalazine,Unknown
tretinoin,celecoxib,Unknown
tretinoin,triamcinolone,Unknown
tretinoin,mefenamic acid,Unknown
tretinoin,furosemide,Unknown
tretinoin,ciprofloxacin,Minor
tretinoin,methotrexate,Moderate
tretinoin,metronidazole,Unknown
tretinoin,aprotinin,Major
tretinoin,mesalazine,Unknown
tretinoin,fluconazole,Major
tretinoin,brigatinib,Moderate
tretinoin,interferon beta-1a,Moderate
tretinoin,rifapentine,Moderate
tretinoin,calcitriol,Unknown
tretinoin,fenofibrate,Unknown
tretinoin,leflunomide,Major
tretinoin,topiramate,Unknown
tretinoin,clarithromycin,Moderate
tretinoin,amoxicillin,Unknown
tretinoin,valsartan,Unknown
tretinoin,oxcarbazepine,Moderate
tretinoin,erythromycin,Moderate
tretinoin,dasatinib,Moderate
tretinoin,famotidine,Unknown
tretinoin,efavirenz,Moderate
tretinoin,amphotericin b,Unknown
tretinoin,ofloxacin,Minor
tretinoin,cyclophosphamide,Unknown
tretinoin,simvastatin,Unknown
tretinoin,carbamazepine,Unknown
tretinoin,prednisone,Unknown
tretinoin,promethazine,Unknown
tretinoin,clozapine,Unknown
trimethoprim,budesonide,Unknown
trimethoprim,methylprednisolone,Unknown
trimethoprim,celecoxib,Unknown
trimethoprim,triamcinolone,Unknown
trimethoprim,paclitaxel,Moderate
trimethoprim,methotrexate,Major
trimethoprim,metronidazole,Unknown
trimethoprim,lidocaine,Unknown
trimethoprim,potassium iodide,Major
trimethoprim,fluconazole,Unknown
trimethoprim,leflunomide,Unknown
trimethoprim,clarithromycin,Unknown
trimethoprim,amoxicillin,Unknown
trimethoprim,erythromycin,Unknown
trimethoprim,famotidine,Unknown
trimethoprim,amphotericin b,Unknown
trimethoprim,pyrimethamine,Moderate
trimethoprim,sucralfate,Unknown
trimethoprim,cyclophosphamide,Unknown
trimethoprim,simvastatin,Unknown
trimethoprim,prednisone,Unknown
trimethoprim,promethazine,Unknown
budesonide,methylprednisolone,Unknown
budesonide,ketoprofen,Moderate
budesonide,lamivudine,Unknown
budesonide,sulfasalazine,Unknown
budesonide,celecoxib,Moderate
budesonide,bortezomib,Unknown
budesonide,baricitinib,Major
budesonide,isoniazid,Moderate
budesonide,golimumab,Major
budesonide,triamcinolone,Unknown
budesonide,mefenamic acid,Moderate
budesonide,furosemide,Unknown
budesonide,paclitaxel,Unknown
budesonide,ciprofloxacin,Moderate
budesonide,methotrexate,Moderate
budesonide,metronidazole,Unknown
budesonide,lidocaine,Unknown
budesonide,mesalazine,Unknown
budesonide,fluconazole,Moderate
budesonide,crizotinib,Moderate
budesonide,levonorgestrel,Unknown
budesonide,fluorouracil,Unknown
budesonide,ethinylestradiol,Moderate
budesonide,calcitriol,Unknown
budesonide,fenofibrate,Unknown
budesonide,leflunomide,Major
budesonide,topiramate,Unknown
budesonide,clarithromycin,Major
budesonide,amoxicillin,Unknown
budesonide,valsartan,Moderate
budesonide,carvedilol,Moderate
budesonide,adalimumab,Major
budesonide,oxcarbazepine,Unknown
budesonide,erythromycin,Moderate
budesonide,dasatinib,Moderate
budesonide,famotidine,Unknown
budesonide,amphotericin b,Unknown
budesonide,docetaxel,Unknown
budesonide,ofloxacin,Unknown
budesonide,sucralfate,Unknown
budesonide,vilanterol,Minor
budesonide,etanercept,Major
budesonide,cyclophosphamide,Unknown
budesonide,simvastatin,Unknown
budesonide,carbamazepine,Unknown
budesonide,prednisone,Unknown
budesonide,promethazine,Unknown
budesonide,clozapine,Unknown
budesonide,irbesartan,Moderate
budesonide,linezolid,Unknown
methylprednisolone,ketoprofen,Moderate
methylprednisolone,lamivudine,Unknown
methylprednisolone,sulfasalazine,Unknown
methylprednisolone,celecoxib,Moderate
methylprednisolone,calcium carbonate,Minor
methylprednisolone,bortezomib,Unknown
methylprednisolone,baricitinib,Major
methylprednisolone,isoniazid,Minor
methylprednisolone,golimumab,Major
methylprednisolone,triamcinolone,Unknown
methylprednisolone,mefenamic acid,Moderate
methylprednisolone,furosemide,Moderate
methylprednisolone,piperacillin,Unknown
methylprednisolone,paclitaxel,Unknown
methylprednisolone,insulin lispro,Moderate
methylprednisolone,ciprofloxacin,Major
methylprednisolone,methotrexate,Moderate
methylprednisolone,metronidazole,Unknown
methylprednisolone,lidocaine,Unknown
methylprednisolone,mesalazine,Unknown
methylprednisolone,fluconazole,Moderate
methylprednisolone,pyrazinamide,Unknown
methylprednisolone,fluorouracil,Unknown
methylprednisolone,ethinylestradiol,Moderate
methylprednisolone,isoflurane,Unknown
methylprednisolone,capecitabine,Unknown
methylprednisolone,estazolam,Unknown
methylprednisolone,rifapentine,Moderate
methylprednisolone,calcitriol,Unknown
methylprednisolone,fenofibrate,Unknown
methylprednisolone,leflunomide,Major
methylprednisolone,topiramate,Unknown
methylprednisolone,clarithromycin,Major
methylprednisolone,amoxicillin,Unknown
methylprednisolone,valsartan,Moderate
methylprednisolone,carvedilol,Moderate
methylprednisolone,adalimumab,Major
methylprednisolone,oxcarbazepine,Moderate
methylprednisolone,erythromycin,Moderate
methylprednisolone,dasatinib,Moderate
methylprednisolone,rifampicin,Moderate
methylprednisolone,famotidine,Unknown
methylprednisolone,efavirenz,Moderate
methylprednisolone,amphotericin b,Moderate
methylprednisolone,docetaxel,Unknown
methylprednisolone,ofloxacin,Major
methylprednisolone,empagliflozin,Moderate
methylprednisolone,magaldrate,Minor
methylprednisolone,lixisenatide,Moderate
methylprednisolone,sucralfate,Unknown
methylprednisolone,vilanterol,Minor
methylprednisolone,etanercept,Major
methylprednisolone,cyclophosphamide,Unknown
methylprednisolone,simvastatin,Unknown
methylprednisolone,carbamazepine,Moderate
methylprednisolone,sevoflurane,Unknown
methylprednisolone,prednisone,Unknown
methylprednisolone,promethazine,Unknown
methylprednisolone,irbesartan,Moderate
methylprednisolone,linezolid,Unknown
ketoprofen,sulfasalazine,Moderate
ketoprofen,celecoxib,Moderate
ketoprofen,bortezomib,Unknown
ketoprofen,baricitinib,Moderate
ketoprofen,triamcinolone,Moderate
ketoprofen,everolimus,Major
ketoprofen,tenecteplase,Moderate
ketoprofen,paclitaxel,Unknown
ketoprofen,methotrexate,Major
ketoprofen,metronidazole,Unknown
ketoprofen,lidocaine,Unknown
ketoprofen,potassium iodide,Moderate
ketoprofen,mesalazine,Moderate
ketoprofen,fluconazole,Unknown
ketoprofen,apixaban,Major
ketoprofen,ramucirumab,Major
ketoprofen,interferon beta-1a,Moderate
ketoprofen,fluorouracil,Unknown
ketoprofen,iopromide,Major
ketoprofen,calcitriol,Unknown
ketoprofen,leflunomide,Major
ketoprofen,clarithromycin,Unknown
ketoprofen,amoxicillin,Unknown
ketoprofen,dasatinib,Major
ketoprofen,iodixanol,Major
ketoprofen,famotidine,Minor
ketoprofen,docetaxel,Unknown
ketoprofen,exemestane,Unknown
ketoprofen,cyclophosphamide,Unknown
ketoprofen,simvastatin,Unknown
ketoprofen,prednisone,Moderate
ketoprofen,promethazine,Unknown
lamivudine,sulfasalazine,Unknown
lamivudine,celecoxib,Unknown
lamivudine,bortezomib,Unknown
lamivudine,triamcinolone,Unknown
lamivudine,paclitaxel,Unknown
lamivudine,methotrexate,Moderate
lamivudine,metronidazole,Unknown
lamivudine,lidocaine,Unknown
lamivudine,mesalazine,Unknown
lamivudine,fluconazole,Unknown
lamivudine,interferon beta-1a,Moderate
lamivudine,calcitriol,Unknown
lamivudine,leflunomide,Major
lamivudine,clarithromycin,Unknown
lamivudine,amoxicillin,Unknown
lamivudine,erythromycin,Unknown
lamivudine,famotidine,Unknown
lamivudine,amphotericin b,Unknown
lamivudine,docetaxel,Unknown
lamivudine,pyrimethamine,Unknown
lamivudine,sucralfate,Unknown
lamivudine,cyclophosphamide,Unknown
lamivudine,simvastatin,Unknown
lamivudine,prednisone,Unknown
lamivudine,promethazine,Unknown
sulfasalazine,celecoxib,Moderate
sulfasalazine,tetracaine,Moderate
sulfasalazine,isoniazid,Unknown
sulfasalazine,triamcinolone,Unknown
sulfasalazine,mefenamic acid,Moderate
sulfasalazine,furosemide,Unknown
sulfasalazine,paclitaxel,Unknown
sulfasalazine,insulin lispro,Moderate
sulfasalazine,ciprofloxacin,Unknown
sulfasalazine,methotrexate,Moderate
sulfasalazine,metronidazole,Unknown
sulfasalazine,lidocaine,Unknown
sulfasalazine,mesalazine,Unknown
sulfasalazine,fluconazole,Unknown
sulfasalazine,pyrazinamide,Unknown
sulfasalazine,brigatinib,Moderate
sulfasalazine,lithium carbonate,Moderate
sulfasalazine,interferon beta-1a,Moderate
sulfasalazine,ethinylestradiol,Moderate
sulfasalazine,iopromide,Major
sulfasalazine,calcitriol,Unknown
sulfasalazine,fenofibrate,Unknown
sulfasalazine,leflunomide,Major
sulfasalazine,topiramate,Unknown
sulfasalazine,clarithromycin,Unknown
sulfasalazine,valsartan,Unknown
sulfasalazine,carvedilol,Unknown
sulfasalazine,erythromycin,Unknown
sulfasalazine,iodixanol,Major
sulfasalazine,famotidine,Unknown
sulfasalazine,efavirenz,Moderate
sulfasalazine,amphotericin b,Moderate
sulfasalazine,ofloxacin,Unknown
sulfasalazine,pyrimethamine,Moderate
sulfasalazine,cyclophosphamide,Unknown
sulfasalazine,simvastatin,Unknown
sulfasalazine,carbamazepine,Unknown
sulfasalazine,prednisone,Unknown
sulfasalazine,promethazine,Unknown
sulfasalazine,irbesartan,Unknown
celecoxib,bortezomib,Unknown
celecoxib,isoniazid,Moderate
celecoxib,triamcinolone,Moderate
celecoxib,everolimus,Major
celecoxib,mefenamic acid,Moderate
celecoxib,furosemide,Moderate
celecoxib,tenecteplase,Moderate
celecoxib,paclitaxel,Unknown
celecoxib,ciprofloxacin,Moderate
celecoxib,methotrexate,Moderate
celecoxib,metronidazole,Moderate
celecoxib,lidocaine,Unknown
celecoxib,mesalazine,Moderate
celecoxib,fluconazole,Moderate
celecoxib,chlordiazepoxide,Unknown
celecoxib,pyrazinamide,Unknown
celecoxib,apixaban,Moderate
celecoxib,lithium carbonate,Major
celecoxib,interferon beta-1a,Moderate
celecoxib,fluorouracil,Unknown
celecoxib,iopromide,Major
celecoxib,capecitabine,Unknown
celecoxib,estazolam,Unknown
celecoxib,rifapentine,Moderate
celecoxib,calcitriol,Unknown
celecoxib,fenofibrate,Moderate
celecoxib,leflunomide,Major
celecoxib,topiramate,Unknown
celecoxib,clarithromycin,Unknown
celecoxib,amoxicillin,Unknown
celecoxib,valsartan,Moderate
celecoxib,carvedilol,Moderate
celecoxib,oxcarbazepine,Unknown
celecoxib,erythromycin,Unknown
celecoxib,dasatinib,Unknown
celecoxib,rifampicin,Moderate
celecoxib,iodixanol,Major
celecoxib,famotidine,Unknown
celecoxib,efavirenz,Moderate
celecoxib,amphotericin b,Unknown
celecoxib,docetaxel,Unknown
celecoxib,ofloxacin,Moderate
celecoxib,sucralfate,Unknown
celecoxib,exemestane,Unknown
celecoxib,cyclophosphamide,Unknown
celecoxib,simvastatin,Unknown
celecoxib,carbamazepine,Unknown
celecoxib,prednisone,Moderate
celecoxib,promethazine,Moderate
celecoxib,clozapine,Moderate
celecoxib,irbesartan,Moderate
celecoxib,linezolid,Unknown
celecoxib,sulfamethoxazole,Moderate
calcium carbonate,ferrous fumarate,Moderate
calcium carbonate,triamcinolone,Minor
calcium carbonate,ciprofloxacin,Moderate
calcium carbonate,chlordiazepoxide,Minor
calcium carbonate,estazolam,Minor
calcium carbonate,carvedilol,Moderate
calcium carbonate,erythromycin,Minor
calcium carbonate,dasatinib,Moderate
calcium carbonate,rifampicin,Moderate
calcium carbonate,famotidine,Minor
calcium carbonate,ofloxacin,Moderate
calcium carbonate,pyrimethamine,Moderate
calcium carbonate,sucralfate,Moderate
calcium carbonate,prednisone,Minor
tetracaine,chlordiazepoxide,Moderate
tetracaine,estazolam,Moderate
tetracaine,sulfamethoxazole,Moderate
ferrous fumarate,ciprofloxacin,Moderate
ferrous fumarate,magnesium carbonate,Moderate
ferrous fumarate,ofloxacin,Moderate
ferrous fumarate,magaldrate,Moderate
bortezomib,baricitinib,Major
bortezomib,isoniazid,Moderate
bortezomib,golimumab,Major
bortezomib,furosemide,Unknown
bortezomib,piperacillin,Unknown
bortezomib,paclitaxel,Moderate
bortezomib,insulin lispro,Moderate
bortezomib,ciprofloxacin,Unknown
bortezomib,methotrexate,Moderate
bortezomib,metronidazole,Moderate
bortezomib,lidocaine,Unknown
bortezomib,fluconazole,Unknown
bortezomib,brigatinib,Minor
bortezomib,interferon beta-1a,Moderate
bortezomib,ascorbic acid,Moderate
bortezomib,rifapentine,Major
bortezomib,calcitriol,Unknown
bortezomib,fenofibrate,Unknown
bortezomib,leflunomide,Major
bortezomib,clarithromycin,Moderate
bortezomib,amoxicillin,Unknown
bortezomib,valsartan,Unknown
bortezomib,carvedilol,Unknown
bortezomib,adalimumab,Major
bortezomib,oxcarbazepine,Minor
bortezomib,erythromycin,Moderate
bortezomib,rifampicin,Major
bortezomib,famotidine,Unknown
bortezomib,efavirenz,Minor
bortezomib,amphotericin b,Unknown
bortezomib,docetaxel,Moderate
bortezomib,ofloxacin,Unknown
bortezomib,empagliflozin,Moderate
bortezomib,pomalidomide,Moderate
bortezomib,lixisenatide,Moderate
bortezomib,sucralfate,Unknown
bortezomib,etanercept,Major
bortezomib,cyclophosphamide,Unknown
bortezomib,simvastatin,Moderate
bortezomib,carbamazepine,Major
bortezomib,prednisone,Unknown
bortezomib,promethazine,Unknown
bortezomib,clozapine,Major
bortezomib,irbesartan,Unknown
bortezomib,linezolid,Moderate
baricitinib,zanubrutinib,Major
baricitinib,golimumab,Major
baricitinib,triamcinolone,Major
baricitinib,everolimus,Major
baricitinib,mefenamic acid,Moderate
baricitinib,decitabine,Major
baricitinib,paclitaxel,Major
baricitinib,methotrexate,Major
baricitinib,brigatinib,Major
baricitinib,guselkumab,Major
baricitinib,fluorouracil,Major
baricitinib,capecitabine,Major
baricitinib,ixekizumab,Major
baricitinib,leflunomide,Major
baricitinib,adalimumab,Major
baricitinib,selinexor,Major
baricitinib,dasatinib,Major
baricitinib,abemaciclib,Major
baricitinib,docetaxel,Major
baricitinib,pomalidomide,Major
baricitinib,rituximab,Major
baricitinib,etanercept,Major
baricitinib,cyclophosphamide,Major
baricitinib,prednisone,Major
baricitinib,clozapine,Major
baricitinib,linezolid,Major
zanubrutinib,golimumab,Major
zanubrutinib,tenecteplase,Major
zanubrutinib,fluconazole,Major
zanubrutinib,apixaban,Major
zanubrutinib,ramucirumab,Major
zanubrutinib,crizotinib,Major
zanubrutinib,brigatinib,Moderate
zanubrutinib,leflunomide,Major
zanubrutinib,clarithromycin,Major
zanubrutinib,adalimumab,Major
zanubrutinib,erythromycin,Major
zanubrutinib,dasatinib,Major
zanubrutinib,etanercept,Major
isoniazid,golimumab,Moderate
isoniazid,triamcinolone,Minor
isoniazid,everolimus,Moderate
isoniazid,paclitaxel,Moderate
isoniazid,insulin lispro,Moderate
isoniazid,methotrexate,Moderate
isoniazid,metronidazole,Moderate
isoniazid,mesalazine,Unknown
isoniazid,fluconazole,Unknown
isoniazid,crizotinib,Moderate
isoniazid,brigatinib,Moderate
isoniazid,interferon beta-1a,Moderate
isoniazid,calcitriol,Moderate
isoniazid,cholecalciferol,Moderate
isoniazid,leflunomide,Major
isoniazid,clarithromycin,Unknown
isoniazid,adalimumab,Moderate
isoniazid,erythromycin,Unknown
isoniazid,famotidine,Unknown
isoniazid,ergocalciferol,Moderate
isoniazid,amphotericin b,Unknown
isoniazid,docetaxel,Moderate
isoniazid,empagliflozin,Moderate
isoniazid,pomalidomide,Moderate
isoniazid,lixisenatide,Moderate
isoniazid,sucralfate,Minor
isoniazid,etanercept,Moderate
isoniazid,attapulgite,Minor
isoniazid,cyclophosphamide,Unknown
isoniazid,simvastatin,Moderate
isoniazid,prednisone,Minor
isoniazid,promethazine,Unknown
golimumab,triamcinolone,Major
golimumab,everolimus,Major
golimumab,decitabine,Major
golimumab,paclitaxel,Major
golimumab,methotrexate,Major
golimumab,metronidazole,Moderate
golimumab,lidocaine,Moderate
golimumab,etonogestrel,Moderate
golimumab,apixaban,Moderate
golimumab,crizotinib,Moderate
golimumab,brigatinib,Major
golimumab,levonorgestrel,Moderate
golimumab,guselkumab,Major
golimumab,fluorouracil,Major
golimumab,ethinylestradiol,Moderate
golimumab,capecitabine,Major
golimumab,dienogest,Moderate
golimumab,ixekizumab,Major
golimumab,leflunomide,Major
golimumab,adalimumab,Major
golimumab,selinexor,Major
golimumab,dasatinib,Major
golimumab,abemaciclib,Major
golimumab,docetaxel,Major
golimumab,pomalidomide,Major
golimumab,rituximab,Major
golimumab,etanercept,Major
golimumab,cyclophosphamide,Major
golimumab,simvastatin,Moderate
golimumab,carbamazepine,Moderate
golimumab,prednisone,Major
golimumab,clozapine,Major
golimumab,linezolid,Major
triamcinolone,mefenamic acid,Moderate
triamcinolone,furosemide,Moderate
triamcinolone,paclitaxel,Unknown
triamcinolone,insulin lispro,Moderate
triamcinolone,ciprofloxacin,Major
triamcinolone,methotrexate,Moderate
triamcinolone,metronidazole,Unknown
triamcinolone,lidocaine,Unknown
triamcinolone,mesalazine,Unknown
triamcinolone,fluconazole,Moderate
triamcinolone,levonorgestrel,Unknown
triamcinolone,fluorouracil,Unknown
triamcinolone,ethinylestradiol,Moderate
triamcinolone,rifapentine,Moderate
triamcinolone,calcitriol,Unknown
triamcinolone,fenofibrate,Unknown
triamcinolone,leflunomide,Major
triamcinolone,topiramate,Unknown
triamcinolone,clarithromycin,Major
triamcinolone,amoxicillin,Unknown
triamcinolone,valsartan,Moderate
triamcinolone,carvedilol,Moderate
triamcinolone,adalimumab,Major
triamcinolone,oxcarbazepine,Moderate
triamcinolone,erythromycin,Moderate
triamcinolone,dasatinib,Unknown
triamcinolone,rifampicin,Moderate
triamcinolone,famotidine,Unknown
triamcinolone,efavirenz,Moderate
triamcinolone,amphotericin b,Moderate
triamcinolone,docetaxel,Unknown
triamcinolone,ofloxacin,Major
triamcinolone,empagliflozin,Moderate
triamcinolone,magaldrate,Minor
triamcinolone,lixisenatide,Moderate
triamcinolone,sucralfate,Unknown
triamcinolone,vilanterol,Minor
triamcinolone,etanercept,Major
triamcinolone,cyclophosphamide,Unknown
triamcinolone,simvastatin,Unknown
triamcinolone,carbamazepine,Moderate
triamcinolone,prednisone,Unknown
triamcinolone,promethazine,Unknown
triamcinolone,clozapine,Unknown
triamcinolone,irbesartan,Moderate
triamcinolone,linezolid,Unknown
everolimus,mefenamic acid,Major
everolimus,insulin lispro,Moderate
everolimus,methotrexate,Major
everolimus,fluconazole,Major
everolimus,crizotinib,Major
everolimus,lithium carbonate,Major
everolimus,guselkumab,Moderate
everolimus,iopromide,Major
everolimus,rifapentine,Major
everolimus,ixekizumab,Moderate
everolimus,leflunomide,Major
everolimus,clarithromycin,Major
everolimus,valsartan,Moderate
everolimus,adalimumab,Major
everolimus,oxcarbazepine,Moderate
everolimus,erythromycin,Major
everolimus,dasatinib,Moderate
everolimus,rifampicin,Major
everolimus,iodixanol,Major
everolimus,efavirenz,Moderate
everolimus,amphotericin b,Major
everolimus,empagliflozin,Moderate
everolimus,lixisenatide,Moderate
everolimus,etanercept,Major
everolimus,carbamazepine,Major
everolimus,irbesartan,Moderate
everolimus,tolvaptan,Moderate
mefenamic acid,tenecteplase,Moderate
mefenamic acid,methotrexate,Major
mefenamic acid,metronidazole,Unknown
mefenamic acid,potassium iodide,Moderate
mefenamic acid,magnesium carbonate,Minor
mefenamic acid,mesalazine,Moderate
mefenamic acid,fluconazole,Unknown
mefenamic acid,apixaban,Major
mefenamic acid,ramucirumab,Major
mefenamic acid,interferon beta-1a,Moderate
mefenamic acid,iopromide,Major
mefenamic acid,leflunomide,Major
mefenamic acid,clarithromycin,Unknown
mefenamic acid,amoxicillin,Unknown
mefenamic acid,dasatinib,Major
mefenamic acid,iodixanol,Major
mefenamic acid,famotidine,Minor
mefenamic acid,magaldrate,Minor
mefenamic acid,simvastatin,Unknown
mefenamic acid,prednisone,Moderate
decitabine,fluorouracil,Moderate
decitabine,leflunomide,Major
decitabine,adalimumab,Major
decitabine,etanercept,Major
decitabine,clozapine,Major
furosemide,paclitaxel,Unknown
furosemide,insulin lispro,Moderate
furosemide,methotrexate,Unknown
furosemide,metronidazole,Unknown
furosemide,lidocaine,Unknown
furosemide,mesalazine,Unknown
furosemide,fluconazole,Unknown
furosemide,fluorouracil,Unknown
furosemide,iopromide,Moderate
furosemide,capecitabine,Unknown
furosemide,calcitriol,Unknown
furosemide,leflunomide,Unknown
furosemide,clarithromycin,Unknown
furosemide,amoxicillin,Unknown
furosemide,erythromycin,Unknown
furosemide,dasatinib,Unknown
furosemide,iodixanol,Moderate
furosemide,famotidine,Unknown
furosemide,amphotericin b,Moderate
furosemide,docetaxel,Unknown
furosemide,empagliflozin,Moderate
furosemide,lixisenatide,Moderate
furosemide,sucralfate,Moderate
furosemide,vilanterol,Moderate
furosemide,exemestane,Unknown
furosemide,cyclophosphamide,Unknown
furosemide,simvastatin,Unknown
furosemide,prednisone,Moderate
furosemide,promethazine,Moderate
piperacillin,paclitaxel,Unknown
piperacillin,methotrexate,Major
piperacillin,metronidazole,Unknown
piperacillin,lidocaine,Unknown
piperacillin,fluconazole,Unknown
piperacillin,ethinylestradiol,Moderate
piperacillin,clarithromycin,Minor
piperacillin,erythromycin,Minor
piperacillin,famotidine,Unknown
piperacillin,amphotericin b,Unknown
piperacillin,sucralfate,Unknown
piperacillin,cyclophosphamide,Unknown
piperacillin,simvastatin,Unknown
piperacillin,prednisone,Unknown
tenecteplase,aprotinin,Moderate
tenecteplase,apixaban,Major
tenecteplase,ramucirumab,Major
tenecteplase,dasatinib,Major
paclitaxel,ciprofloxacin,Minor
paclitaxel,methotrexate,Unknown
paclitaxel,metronidazole,Moderate
paclitaxel,lidocaine,Unknown
paclitaxel,fluconazole,Moderate
paclitaxel,crizotinib,Moderate
paclitaxel,brigatinib,Moderate
paclitaxel,fluorouracil,Unknown
paclitaxel,ascorbic acid,Minor
paclitaxel,capecitabine,Unknown
paclitaxel,rifapentine,Moderate
paclitaxel,fenofibrate,Unknown
paclitaxel,leflunomide,Major
paclitaxel,topiramate,Unknown
paclitaxel,clarithromycin,Moderate
paclitaxel,valsartan,Unknown
paclitaxel,carvedilol,Moderate
paclitaxel,adalimumab,Major
paclitaxel,oxcarbazepine,Moderate
paclitaxel,erythromycin,Moderate
paclitaxel,dasatinib,Moderate
paclitaxel,rifampicin,Moderate
paclitaxel,famotidine,Unknown
paclitaxel,efavirenz,Moderate
paclitaxel,amphotericin b,Unknown
paclitaxel,docetaxel,Moderate
paclitaxel,ofloxacin,Minor
paclitaxel,pomalidomide,Moderate
paclitaxel,sucralfate,Unknown
paclitaxel,etanercept,Major
paclitaxel,exemestane,Unknown
paclitaxel,cyclophosphamide,Unknown
paclitaxel,simvastatin,Moderate
paclitaxel,carbamazepine,Moderate
paclitaxel,prednisone,Unknown
paclitaxel,promethazine,Unknown
paclitaxel,clozapine,Major
paclitaxel,irbesartan,Unknown
paclitaxel,linezolid,Moderate
paclitaxel,tolvaptan,Moderate
insulin lispro,ciprofloxacin,Major
insulin lispro,etonogestrel,Moderate
insulin lispro,brigatinib,Moderate
insulin lispro,lithium carbonate,Moderate
insulin lispro,levonorgestrel,Moderate
insulin lispro,ethinylestradiol,Moderate
insulin lispro,fenofibrate,Moderate
insulin lispro,clarithromycin,Moderate
insulin lispro,valsartan,Moderate
insulin lispro,paliperidone,Moderate
insulin lispro,carvedilol,Moderate
insulin lispro,nicotinamide,Moderate
insulin lispro,ofloxacin,Major
insulin lispro,empagliflozin,Moderate
insulin lispro,lixisenatide,Moderate
insulin lispro,sucralfate,Moderate
insulin lispro,vilanterol,Moderate
insulin lispro,prednisone,Moderate
insulin lispro,promethazine,Moderate
insulin lispro,clozapine,Moderate
insulin lispro,irbesartan,Moderate
insulin lispro,linezolid,Moderate
insulin lispro,sulfamethoxazole,Moderate
darbepoetin alfa,pomalidomide,Major
ciprofloxacin,methotrexate,Moderate
ciprofloxacin,metronidazole,Minor
ciprofloxacin,lidocaine,Unknown
ciprofloxacin,magnesium carbonate,Moderate
ciprofloxacin,mesalazine,Unknown
ciprofloxacin,fluconazole,Moderate
ciprofloxacin,apixaban,Moderate
ciprofloxacin,crizotinib,Major
ciprofloxacin,brigatinib,Major
ciprofloxacin,caffeine,Moderate
ciprofloxacin,fluorouracil,Minor
ciprofloxacin,ethinylestradiol,Moderate
ciprofloxacin,capecitabine,Minor
ciprofloxacin,calcitriol,Unknown
ciprofloxacin,leflunomide,Unknown
ciprofloxacin,clarithromycin,Moderate
ciprofloxacin,amoxicillin,Unknown
ciprofloxacin,erythromycin,Moderate
ciprofloxacin,dasatinib,Moderate
ciprofloxacin,abemaciclib,Moderate
ciprofloxacin,famotidine,Moderate
ciprofloxacin,amphotericin b,Unknown
ciprofloxacin,docetaxel,Moderate
ciprofloxacin,empagliflozin,Moderate
ciprofloxacin,pomalidomide,Moderate
ciprofloxacin,magaldrate,Moderate
ciprofloxacin,lixisenatide,Moderate
ciprofloxacin,sucralfate,Moderate
ciprofloxacin,vilanterol,Moderate
ciprofloxacin,exemestane,Unknown
ciprofloxacin,attapulgite,Moderate
ciprofloxacin,cyclophosphamide,Minor
ciprofloxacin,simvastatin,Moderate
ciprofloxacin,prednisone,Major
ciprofloxacin,promethazine,Moderate
methotrexate,metronidazole,Unknown
methotrexate,lidocaine,Unknown
methotrexate,mesalazine,Moderate
methotrexate,fluconazole,Moderate
methotrexate,pyrazinamide,Moderate
methotrexate,crizotinib,Moderate
methotrexate,brigatinib,Moderate
methotrexate,caffeine,Moderate
methotrexate,interferon beta-1a,Moderate
methotrexate,levonorgestrel,Unknown
methotrexate,fluorouracil,Moderate
methotrexate,iopromide,Major
methotrexate,isoflurane,Unknown
methotrexate,capecitabine,Unknown
methotrexate,estazolam,Unknown
methotrexate,calcitriol,Unknown
methotrexate,fenofibrate,Moderate
methotrexate,leflunomide,Major
methotrexate,topiramate,Unknown
methotrexate,clarithromycin,Moderate
methotrexate,amoxicillin,Major
methotrexate,valsartan,Unknown
methotrexate,carvedilol,Unknown
methotrexate,adalimumab,Major
methotrexate,oxcarbazepine,Unknown
methotrexate,erythromycin,Moderate
