zat_aktif_1,zat_aktif_2,level
bortezomib,linezolid,Moderate
bortezomib,hydrochlorothiazide,Unknown
bortezomib,clarithromycin,Moderate
bortezomib,fenofibrate,Unknown
bortezomib,simvastatin,Moderate
bortezomib,deferasirox,Minor
bortezomib,propofol,Unknown
bortezomib,famotidine,Unknown
bortezomib,erythromycin,Moderate
bortezomib,ketoprofen,Unknown
bortezomib,irbesartan,Unknown
bortezomib,minoxidil,Unknown
bortezomib,digoxin,Unknown
bortezomib,lixisenatide,Moderate
bortezomib,amoxicillin,Unknown
bortezomib,isosorbide mononitrate,Unknown
bortezomib,pegaspargase,Moderate
bortezomib,carbamazepine,Major
bortezomib,brentuximab vedotin,Moderate
bortezomib,ustekinumab,Moderate
decitabine,oxaliplatin,Moderate
decitabine,zidovudine,Moderate
decitabine,deferiprone,Major
decitabine,cisplatin,Moderate
decitabine,ustekinumab,Moderate
oxaliplatin,crizotinib,Major
oxaliplatin,ibuprofen,Moderate
oxaliplatin,carvedilol,Unknown
oxaliplatin,mefenamic acid,Moderate
oxaliplatin,zidovudine,Moderate
oxaliplatin,deferiprone,Major
oxaliplatin,pregabalin,Unknown
oxaliplatin,metformin,Unknown
oxaliplatin,cisplatin,Moderate
oxaliplatin,sulfasalazine,Moderate
oxaliplatin,risperidone,Moderate
oxaliplatin,mesalazine,Moderate
oxaliplatin,amphotericin b,Moderate
oxaliplatin,tacrolimus,Moderate
oxaliplatin,bacitracin,Moderate
oxaliplatin,nystatin,Unknown
oxaliplatin,cyclophosphamide,Moderate
oxaliplatin,metronidazole,Moderate
oxaliplatin,prednisone,Unknown
oxaliplatin,oxytocin,Moderate
oxaliplatin,interferon beta-1a,Moderate
oxaliplatin,diclofenac,Moderate
oxaliplatin,lansoprazole,Unknown
oxaliplatin,valsartan,Unknown
oxaliplatin,nifedipine,Unknown
oxaliplatin,methotrexate,Moderate
oxaliplatin,clotrimazole,Unknown
oxaliplatin,tobramycin,Moderate
oxaliplatin,lithium carbonate,Moderate
oxaliplatin,acetylsalicylic acid,Unknown
oxaliplatin,piperacillin,Unknown
oxaliplatin,furosemide,Unknown
oxaliplatin,celecoxib,Moderate
oxaliplatin,linezolid,Moderate
oxaliplatin,hydrochlorothiazide,Unknown
oxaliplatin,clarithromycin,Moderate
oxaliplatin,fenofibrate,Unknown
oxaliplatin,simvastatin,Moderate
oxaliplatin,deferasirox,Moderate
oxaliplatin,aripiprazole,Moderate
oxaliplatin,propofol,Moderate
oxaliplatin,famotidine,Moderate
oxaliplatin,lopinavir,Moderate
oxaliplatin,erythromycin,Moderate
oxaliplatin,ketoprofen,Moderate
oxaliplatin,irbesartan,Unknown
oxaliplatin,digoxin,Unknown
oxaliplatin,cetuximab,Moderate
oxaliplatin,isosorbide mononitrate,Unknown
oxaliplatin,pegaspargase,Moderate
oxaliplatin,carbamazepine,Unknown
oxaliplatin,brentuximab vedotin,Moderate
oxaliplatin,ustekinumab,Moderate
oxaliplatin,paliperidone,Moderate
oxaliplatin,cimetidine,Unknown
insulin lispro,carvedilol,Moderate
insulin lispro,thyrotropin alfa,Moderate
insulin lispro,metformin,Moderate
insulin lispro,etonogestrel,Moderate
insulin lispro,sulfasalazine,Moderate
insulin lispro,risperidone,Moderate
insulin lispro,tacrolimus,Moderate
insulin lispro,prednisone,Moderate
insulin lispro,valsartan,Moderate
insulin lispro,brigatinib,Moderate
insulin lispro,norethisterone,Moderate
insulin lispro,lithium carbonate,Moderate
insulin lispro,acetylsalicylic acid,Moderate
insulin lispro,empagliflozin,Moderate
insulin lispro,levonorgestrel,Moderate
insulin lispro,furosemide,Moderate
insulin lispro,brexpiprazole,Moderate
insulin lispro,linezolid,Moderate
insulin lispro,hydrochlorothiazide,Moderate
insulin lispro,clarithromycin,Moderate
insulin lispro,fenofibrate,Moderate
insulin lispro,aripiprazole,Moderate
insulin lispro,irbesartan,Moderate
insulin lispro,gemfibrozil,Moderate
insulin lispro,lixisenatide,Moderate
insulin lispro,pegaspargase,Moderate
insulin lispro,brentuximab vedotin,Moderate
insulin lispro,paliperidone,Moderate
crizotinib,carvedilol,Moderate
crizotinib,lorlatinib,Moderate
crizotinib,deferiprone,Major
crizotinib,metformin,Moderate
crizotinib,cisplatin,Moderate
crizotinib,risperidone,Major
crizotinib,tacrolimus,Major
crizotinib,cyclophosphamide,Moderate
crizotinib,metronidazole,Moderate
crizotinib,oxytocin,Major
crizotinib,interferon beta-1a,Moderate
crizotinib,nifedipine,Moderate
crizotinib,axitinib,Moderate
crizotinib,methotrexate,Moderate
crizotinib,palbociclib,Moderate
crizotinib,clotrimazole,Moderate
crizotinib,brigatinib,Major
crizotinib,tolvaptan,Moderate
crizotinib,oxcarbazepine,Moderate
crizotinib,lithium carbonate,Major
crizotinib,phenobarbital,Major
crizotinib,nimodipine,Moderate
crizotinib,brexpiprazole,Major
crizotinib,linezolid,Moderate
crizotinib,clarithromycin,Major
crizotinib,simvastatin,Moderate
crizotinib,deferasirox,Moderate
crizotinib,aripiprazole,Moderate
crizotinib,propofol,Moderate
crizotinib,famotidine,Moderate
crizotinib,erythromycin,Major
crizotinib,digoxin,Moderate
crizotinib,pegaspargase,Moderate
crizotinib,carbamazepine,Major
crizotinib,brentuximab vedotin,Moderate
crizotinib,paliperidone,Major
crizotinib,apixaban,Moderate
ibuprofen,carvedilol,Moderate
ibuprofen,lorlatinib,Moderate
ibuprofen,mefenamic acid,Moderate
ibuprofen,zidovudine,Moderate
ibuprofen,pregabalin,Unknown
ibuprofen,iopromide,Major
ibuprofen,metformin,Moderate
ibuprofen,cisplatin,Unknown
ibuprofen,sulfasalazine,Moderate
ibuprofen,risperidone,Unknown
ibuprofen,mesalazine,Moderate
ibuprofen,amphotericin b,Unknown
ibuprofen,tacrolimus,Major
ibuprofen,nystatin,Unknown
ibuprofen,cyclophosphamide,Unknown
ibuprofen,metronidazole,Unknown
ibuprofen,prednisone,Moderate
ibuprofen,eptifibatide,Moderate
ibuprofen,interferon beta-1a,Moderate
ibuprofen,diclofenac,Moderate
ibuprofen,lansoprazole,Unknown
ibuprofen,chlordiazepoxide,Unknown
ibuprofen,valsartan,Moderate
ibuprofen,pyrazinamide,Unknown
ibuprofen,nifedipine,Moderate
ibuprofen,methotrexate,Major
ibuprofen,isosorbide dinitrate,Unknown
ibuprofen,clotrimazole,Unknown
ibuprofen,tobramycin,Moderate
ibuprofen,mupirocin,Unknown
ibuprofen,oxcarbazepine,Unknown
ibuprofen,norethisterone,Unknown
ibuprofen,lithium carbonate,Major
ibuprofen,acetylsalicylic acid,Major
ibuprofen,caffeine,Unknown
ibuprofen,piperacillin,Unknown
ibuprofen,nimodipine,Moderate
ibuprofen,levonorgestrel,Unknown
ibuprofen,furosemide,Moderate
ibuprofen,celecoxib,Moderate
ibuprofen,linezolid,Unknown
ibuprofen,entacapone,Unknown
ibuprofen,hydrochlorothiazide,Moderate
ibuprofen,clarithromycin,Unknown
ibuprofen,fenofibrate,Moderate
ibuprofen,simvastatin,Unknown
ibuprofen,deferasirox,Major
ibuprofen,aripiprazole,Unknown
ibuprofen,propofol,Unknown
ibuprofen,famotidine,Minor
ibuprofen,erythromycin,Unknown
ibuprofen,ketoprofen,Moderate
ibuprofen,irbesartan,Moderate
ibuprofen,minoxidil,Unknown
ibuprofen,digoxin,Moderate
ibuprofen,gemfibrozil,Unknown
ibuprofen,amoxicillin,Unknown
ibuprofen,isosorbide mononitrate,Unknown
ibuprofen,pegaspargase,Moderate
ibuprofen,carbamazepine,Unknown
ibuprofen,exemestane,Unknown
ibuprofen,brentuximab vedotin,Moderate
ibuprofen,paliperidone,Unknown
ibuprofen,cimetidine,Minor
ibuprofen,apixaban,Major
carvedilol,lorlatinib,Moderate
carvedilol,iopromide,Moderate
carvedilol,metformin,Unknown
carvedilol,cisplatin,Unknown
carvedilol,sulfasalazine,Unknown
carvedilol,mesalazine,Unknown
carvedilol,amphotericin b,Unknown
carvedilol,tacrolimus,Unknown
carvedilol,nystatin,Unknown
carvedilol,cyclophosphamide,Unknown
carvedilol,metronidazole,Unknown
carvedilol,prednisone,Moderate
carvedilol,eptifibatide,Unknown
carvedilol,insulin glargine,Moderate
carvedilol,diclofenac,Moderate
carvedilol,lansoprazole,Unknown
carvedilol,methotrexate,Unknown
carvedilol,clotrimazole,Unknown
carvedilol,mupirocin,Unknown
carvedilol,brigatinib,Moderate
carvedilol,acetylsalicylic acid,Minor
carvedilol,empagliflozin,Moderate
carvedilol,celecoxib,Moderate
carvedilol,clarithromycin,Unknown
carvedilol,simvastatin,Unknown
carvedilol,calcium carbonate,Moderate
carvedilol,famotidine,Unknown
carvedilol,magaldrate,Minor
carvedilol,erythromycin,Unknown
carvedilol,minoxidil,Unknown
carvedilol,amoxicillin,Unknown
carvedilol,exemestane,Unknown
carvedilol,cimetidine,Moderate
lorlatinib,mefenamic acid,Moderate
lorlatinib,zidovudine,Moderate
lorlatinib,deferiprone,Moderate
lorlatinib,etonogestrel,Moderate
lorlatinib,tacrolimus,Moderate
lorlatinib,cyclophosphamide,Moderate
lorlatinib,prednisone,Moderate
lorlatinib,sofosbuvir,Major
lorlatinib,diclofenac,Moderate
lorlatinib,nifedipine,Moderate
lorlatinib,axitinib,Major
lorlatinib,palbociclib,Moderate
lorlatinib,clotrimazole,Moderate
lorlatinib,brigatinib,Major
lorlatinib,tolvaptan,Moderate
lorlatinib,norethisterone,Moderate
lorlatinib,empagliflozin,Moderate
lorlatinib,phenobarbital,Major
lorlatinib,nimodipine,Moderate
lorlatinib,levonorgestrel,Moderate
lorlatinib,celecoxib,Moderate
lorlatinib,brexpiprazole,Moderate
lorlatinib,clarithromycin,Major
lorlatinib,simvastatin,Moderate
lorlatinib,deferasirox,Moderate
lorlatinib,aripiprazole,Moderate
lorlatinib,propofol,Moderate
lorlatinib,erythromycin,Moderate
lorlatinib,ketoprofen,Moderate
lorlatinib,irbesartan,Moderate
lorlatinib,digoxin,Moderate
lorlatinib,gemfibrozil,Moderate
lorlatinib,netupitant,Moderate
lorlatinib,carbamazepine,Major
lorlatinib,exemestane,Moderate
lorlatinib,brentuximab vedotin,Moderate
lorlatinib,cimetidine,Moderate
lorlatinib,apixaban,Moderate
thyrotropin alfa,metformin,Moderate
thyrotropin alfa,insulin glargine,Moderate
thyrotropin alfa,empagliflozin,Moderate
thyrotropin alfa,lixisenatide,Moderate
mefenamic acid,iopromide,Major
mefenamic acid,metformin,Moderate
mefenamic acid,cisplatin,Unknown
mefenamic acid,sulfasalazine,Moderate
mefenamic acid,mesalazine,Moderate
mefenamic acid,tacrolimus,Major
mefenamic acid,metronidazole,Unknown
mefenamic acid,prednisone,Moderate
mefenamic acid,eptifibatide,Moderate
mefenamic acid,interferon beta-1a,Moderate
mefenamic acid,diclofenac,Moderate
mefenamic acid,lansoprazole,Unknown
mefenamic acid,methotrexate,Major
mefenamic acid,acetylsalicylic acid,Moderate
mefenamic acid,celecoxib,Moderate
mefenamic acid,clarithromycin,Unknown
mefenamic acid,simvastatin,Unknown
mefenamic acid,deferasirox,Major
mefenamic acid,famotidine,Minor
mefenamic acid,magaldrate,Minor
mefenamic acid,amoxicillin,Unknown
mefenamic acid,pegaspargase,Moderate
mefenamic acid,brentuximab vedotin,Moderate
mefenamic acid,cimetidine,Minor
mefenamic acid,apixaban,Major
zidovudine,deferiprone,Major
zidovudine,metformin,Unknown
zidovudine,cisplatin,Moderate
zidovudine,amphotericin b,Moderate
zidovudine,tacrolimus,Moderate
zidovudine,nystatin,Unknown
zidovudine,cyclophosphamide,Moderate
zidovudine,metronidazole,Unknown
zidovudine,prednisone,Moderate
zidovudine,interferon beta-1a,Major
zidovudine,diclofenac,Moderate
zidovudine,lansoprazole,Unknown
zidovudine,pyrimethamine,Moderate
zidovudine,methotrexate,Moderate
zidovudine,acetylsalicylic acid,Unknown
zidovudine,trifluridine,Moderate
zidovudine,celecoxib,Unknown
zidovudine,clarithromycin,Minor
zidovudine,simvastatin,Moderate
zidovudine,famotidine,Unknown
zidovudine,erythromycin,Unknown
zidovudine,selinexor,Moderate
zidovudine,amoxicillin,Unknown
zidovudine,pegaspargase,Moderate
zidovudine,brentuximab vedotin,Moderate
zidovudine,ustekinumab,Moderate
zidovudine,rituximab,Moderate
zidovudine,cimetidine,Minor
deferiprone,cisplatin,Major
deferiprone,cyclophosphamide,Major
deferiprone,diclofenac,Moderate
deferiprone,pyrimethamine,Major
deferiprone,methotrexate,Major
deferiprone,palbociclib,Major
deferiprone,ferrous gluconate,Moderate
deferiprone,zinc sulfate,Moderate
deferiprone,trifluridine,Major
deferiprone,linezolid,Major
deferiprone,calcium carbonate,Moderate
deferiprone,magaldrate,Moderate
deferiprone,bevacizumab,Major
deferiprone,selinexor,Major
deferiprone,mycophenolate mofetil,Major
deferiprone,carbamazepine,Major
deferiprone,brentuximab vedotin,Major
deferiprone,rituximab,Major
pregabalin,metformin,Unknown
pregabalin,cisplatin,Unknown
pregabalin,sulfasalazine,Unknown
pregabalin,mesalazine,Unknown
pregabalin,tacrolimus,Unknown
pregabalin,nystatin,Unknown
pregabalin,cyclophosphamide,Unknown
pregabalin,metronidazole,Unknown
pregabalin,prednisone,Unknown
pregabalin,diclofenac,Unknown
pregabalin,lansoprazole,Unknown
pregabalin,methotrexate,Unknown
pregabalin,acetylsalicylic acid,Unknown
pregabalin,celecoxib,Unknown
pregabalin,clarithromycin,Unknown
pregabalin,simvastatin,Unknown
pregabalin,famotidine,Unknown
pregabalin,erythromycin,Unknown
pregabalin,minoxidil,Unknown
pregabalin,amoxicillin,Unknown
pregabalin,exemestane,Unknown
pregabalin,cimetidine,Unknown
iopromide,metformin,Major
iopromide,cisplatin,Major
iopromide,sulfasalazine,Major
iopromide,mesalazine,Major
iopromide,amphotericin b,Major
iopromide,tacrolimus,Major
iopromide,bacitracin,Major
iopromide,metronidazole,Unknown
iopromide,prednisone,Unknown
iopromide,diclofenac,Major
iopromide,lansoprazole,Unknown
iopromide,valsartan,Unknown
iopromide,methotrexate,Major
iopromide,clotrimazole,Unknown
iopromide,tobramycin,Major
iopromide,lithium carbonate,Major
iopromide,acetylsalicylic acid,Unknown
iopromide,furosemide,Moderate
iopromide,celecoxib,Major
iopromide,hydrochlorothiazide,Moderate
iopromide,simvastatin,Unknown
iopromide,deferasirox,Major
iopromide,ketoprofen,Major
iopromide,irbesartan,Unknown
iopromide,digoxin,Unknown
iopromide,isosorbide mononitrate,Unknown
iopromide,carbamazepine,Unknown
metformin,cisplatin,Unknown
metformin,etonogestrel,Moderate
metformin,sulfasalazine,Unknown
metformin,risperidone,Moderate
metformin,mesalazine,Unknown
metformin,tacrolimus,Moderate
metformin,nystatin,Unknown
metformin,cyclophosphamide,Unknown
metformin,metronidazole,Unknown
metformin,prednisone,Moderate
metformin,insulin glargine,Moderate
metformin,diclofenac,Moderate
metformin,lansoprazole,Unknown
metformin,chlordiazepoxide,Unknown
metformin,valsartan,Unknown
metformin,nifedipine,Moderate
metformin,methotrexate,Unknown
metformin,isosorbide dinitrate,Unknown
metformin,clotrimazole,Unknown
metformin,tobramycin,Unknown
metformin,mupirocin,Unknown
metformin,brigatinib,Moderate
metformin,oxcarbazepine,Unknown
metformin,norethisterone,Moderate
metformin,lithium carbonate,Moderate
metformin,acetylsalicylic acid,Unknown
metformin,levonorgestrel,Moderate
metformin,furosemide,Moderate
metformin,celecoxib,Moderate
metformin,brexpiprazole,Moderate
metformin,linezolid,Unknown
metformin,entacapone,Unknown
metformin,hydrochlorothiazide,Moderate
metformin,clarithromycin,Moderate
metformin,fenofibrate,Unknown
metformin,simvastatin,Unknown
metformin,aripiprazole,Moderate
metformin,propofol,Unknown
metformin,famotidine,Unknown
metformin,lopinavir,Moderate
metformin,erythromycin,Unknown
metformin,ketoprofen,Moderate
metformin,irbesartan,Unknown
metformin,minoxidil,Unknown
metformin,digoxin,Moderate
metformin,gemfibrozil,Unknown
metformin,amoxicillin,Unknown
metformin,isosorbide mononitrate,Unknown
metformin,pegaspargase,Moderate
metformin,carbamazepine,Unknown
metformin,exemestane,Unknown
metformin,brentuximab vedotin,Moderate
metformin,paliperidone,Moderate
metformin,cimetidine,Moderate
cisplatin,sulfasalazine,Moderate
cisplatin,risperidone,Moderate
cisplatin,mesalazine,Moderate
cisplatin,amphotericin b,Moderate
cisplatin,tacrolimus,Major
cisplatin,nystatin,Unknown
cisplatin,cyclophosphamide,Moderate
cisplatin,metronidazole,Moderate
cisplatin,prednisone,Moderate
cisplatin,diclofenac,Unknown
cisplatin,lansoprazole,Moderate
cisplatin,valsartan,Unknown
cisplatin,nifedipine,Unknown
cisplatin,methotrexate,Moderate
cisplatin,isosorbide dinitrate,Unknown
cisplatin,clotrimazole,Unknown
cisplatin,tobramycin,Moderate
cisplatin,lithium carbonate,Minor
cisplatin,acetylsalicylic acid,Unknown
cisplatin,piperacillin,Unknown
cisplatin,furosemide,Moderate
cisplatin,celecoxib,Unknown
cisplatin,linezolid,Moderate
cisplatin,hydrochlorothiazide,Unknown
cisplatin,clarithromycin,Unknown
cisplatin,fenofibrate,Unknown
cisplatin,simvastatin,Moderate
cisplatin,deferasirox,Major
cisplatin,propofol,Unknown
cisplatin,famotidine,Unknown
cisplatin,erythromycin,Unknown
cisplatin,ketoprofen,Unknown
cisplatin,irbesartan,Unknown
cisplatin,digoxin,Unknown
cisplatin,cetuximab,Moderate
cisplatin,amoxicillin,Unknown
cisplatin,isosorbide mononitrate,Unknown
cisplatin,carbamazepine,Moderate
cisplatin,brentuximab vedotin,Moderate
cisplatin,ustekinumab,Moderate
cisplatin,paliperidone,Moderate
cisplatin,cimetidine,Unknown
etonogestrel,tacrolimus,Moderate
etonogestrel,insulin glargine,Moderate
etonogestrel,clotrimazole,Moderate
etonogestrel,brigatinib,Major
etonogestrel,empagliflozin,Moderate
etonogestrel,ixekizumab,Moderate
etonogestrel,clarithromycin,Moderate
etonogestrel,deferasirox,Moderate
etonogestrel,erythromycin,Moderate
etonogestrel,lixisenatide,Moderate
etonogestrel,ustekinumab,Moderate
sulfasalazine,risperidone,Unknown
sulfasalazine,mesalazine,Unknown
sulfasalazine,amphotericin b,Moderate
sulfasalazine,tacrolimus,Major
sulfasalazine,bacitracin,Moderate
sulfasalazine,nystatin,Unknown
sulfasalazine,cyclophosphamide,Unknown
sulfasalazine,metronidazole,Unknown
sulfasalazine,prednisone,Unknown
sulfasalazine,interferon beta-1a,Moderate
sulfasalazine,insulin glargine,Moderate
sulfasalazine,diclofenac,Moderate
sulfasalazine,lansoprazole,Unknown
sulfasalazine,valsartan,Unknown
sulfasalazine,pyrimethamine,Moderate
sulfasalazine,pyrazinamide,Unknown
sulfasalazine,nifedipine,Unknown
sulfasalazine,methotrexate,Moderate
sulfasalazine,isosorbide dinitrate,Unknown
sulfasalazine,tobramycin,Moderate
sulfasalazine,brigatinib,Moderate
sulfasalazine,lithium carbonate,Moderate
sulfasalazine,acetylsalicylic acid,Unknown
sulfasalazine,phenobarbital,Minor
sulfasalazine,furosemide,Unknown
sulfasalazine,celecoxib,Moderate
sulfasalazine,hydrochlorothiazide,Unknown
sulfasalazine,clarithromycin,Unknown
sulfasalazine,fenofibrate,Unknown
sulfasalazine,simvastatin,Unknown
sulfasalazine,deferasirox,Major
sulfasalazine,famotidine,Unknown
sulfasalazine,erythromycin,Unknown
sulfasalazine,ketoprofen,Moderate
sulfasalazine,irbesartan,Unknown
sulfasalazine,digoxin,Moderate
sulfasalazine,tetracaine,Moderate
sulfasalazine,mycophenolate mofetil,Moderate
sulfasalazine,isosorbide mononitrate,Unknown
sulfasalazine,pegaspargase,Moderate
sulfasalazine,carbamazepine,Unknown
sulfasalazine,brentuximab vedotin,Moderate
sulfasalazine,cimetidine,Unknown
risperidone,mesalazine,Unknown
risperidone,amphotericin b,Moderate
risperidone,tacrolimus,Moderate
risperidone,nystatin,Unknown
risperidone,cyclophosphamide,Unknown
risperidone,metronidazole,Minor
risperidone,prednisone,Unknown
risperidone,oxytocin,Moderate
risperidone,insulin glargine,Moderate
risperidone,diclofenac,Unknown
risperidone,lansoprazole,Unknown
risperidone,methotrexate,Unknown
risperidone,clotrimazole,Unknown
risperidone,acetylsalicylic acid,Unknown
risperidone,empagliflozin,Moderate
risperidone,celecoxib,Moderate
risperidone,clarithromycin,Moderate
risperidone,simvastatin,Unknown
risperidone,famotidine,Moderate
risperidone,erythromycin,Moderate
risperidone,minoxidil,Moderate
risperidone,lixisenatide,Moderate
risperidone,amoxicillin,Unknown
risperidone,cimetidine,Minor
mesalazine,amphotericin b,Moderate
mesalazine,tacrolimus,Major
mesalazine,bacitracin,Moderate
mesalazine,nystatin,Unknown
mesalazine,metronidazole,Unknown
mesalazine,prednisone,Unknown
mesalazine,diclofenac,Moderate
mesalazine,lansoprazole,Unknown
mesalazine,valsartan,Unknown
mesalazine,pyrazinamide,Unknown
mesalazine,nifedipine,Unknown
mesalazine,methotrexate,Moderate
mesalazine,tobramycin,Moderate
mesalazine,lithium carbonate,Moderate
mesalazine,acetylsalicylic acid,Unknown
mesalazine,levonorgestrel,Unknown
mesalazine,furosemide,Unknown
mesalazine,celecoxib,Moderate
mesalazine,linezolid,Unknown
mesalazine,hydrochlorothiazide,Unknown
mesalazine,clarithromycin,Unknown
mesalazine,fenofibrate,Unknown
mesalazine,simvastatin,Unknown
mesalazine,deferasirox,Major
mesalazine,propofol,Unknown
mesalazine,famotidine,Unknown
mesalazine,erythromycin,Unknown
mesalazine,ketoprofen,Moderate
mesalazine,irbesartan,Unknown
mesalazine,digoxin,Unknown
mesalazine,isosorbide mononitrate,Unknown
mesalazine,carbamazepine,Unknown
mesalazine,cimetidine,Unknown
amphotericin b,tacrolimus,Major
amphotericin b,nystatin,Unknown
amphotericin b,cyclophosphamide,Moderate
amphotericin b,metronidazole,Unknown
amphotericin b,prednisone,Moderate
amphotericin b,diclofenac,Unknown
amphotericin b,lansoprazole,Moderate
amphotericin b,valsartan,Unknown
amphotericin b,pyrazinamide,Unknown
amphotericin b,nifedipine,Unknown
amphotericin b,methotrexate,Moderate
amphotericin b,isosorbide dinitrate,Unknown
amphotericin b,clotrimazole,Minor
amphotericin b,tobramycin,Moderate
amphotericin b,mupirocin,Unknown
amphotericin b,acetylsalicylic acid,Unknown
amphotericin b,piperacillin,Unknown
amphotericin b,furosemide,Moderate
amphotericin b,celecoxib,Unknown
amphotericin b,linezolid,Unknown
amphotericin b,hydrochlorothiazide,Moderate
amphotericin b,clarithromycin,Unknown
amphotericin b,simvastatin,Unknown
amphotericin b,deferasirox,Major
amphotericin b,propofol,Unknown
amphotericin b,famotidine,Unknown
amphotericin b,erythromycin,Unknown
amphotericin b,digoxin,Moderate
amphotericin b,amoxicillin,Unknown
amphotericin b,carbamazepine,Unknown
amphotericin b,paliperidone,Moderate
tacrolimus,bacitracin,Major
tacrolimus,nystatin,Unknown
tacrolimus,cyclophosphamide,Moderate
tacrolimus,metronidazole,Moderate
tacrolimus,prednisone,Moderate
tacrolimus,oxytocin,Moderate
tacrolimus,insulin glargine,Moderate
tacrolimus,diclofenac,Major
tacrolimus,lansoprazole,Major
tacrolimus,chlordiazepoxide,Moderate
tacrolimus,valsartan,Moderate
tacrolimus,pyrazinamide,Unknown
tacrolimus,nifedipine,Moderate
tacrolimus,methotrexate,Major
tacrolimus,palbociclib,Moderate
tacrolimus,isosorbide dinitrate,Unknown
tacrolimus,clotrimazole,Major
tacrolimus,tobramycin,Major
tacrolimus,mupirocin,Unknown
tacrolimus,brigatinib,Moderate
tacrolimus,zinc sulfate,Minor
tacrolimus,oxcarbazepine,Moderate
tacrolimus,norethisterone,Moderate
tacrolimus,lithium carbonate,Major
tacrolimus,acetylsalicylic acid,Unknown
tacrolimus,empagliflozin,Moderate
tacrolimus,piperacillin,Unknown
tacrolimus,phenobarbital,Major
tacrolimus,nimodipine,Moderate
tacrolimus,levonorgestrel,Moderate
tacrolimus,furosemide,Unknown
tacrolimus,celecoxib,Major
tacrolimus,brexpiprazole,Moderate
tacrolimus,linezolid,Unknown
tacrolimus,hydrochlorothiazide,Unknown
tacrolimus,ixekizumab,Moderate
tacrolimus,clarithromycin,Major
tacrolimus,fenofibrate,Unknown
tacrolimus,simvastatin,Moderate
tacrolimus,deferasirox,Major
tacrolimus,aripiprazole,Moderate
tacrolimus,propofol,Moderate
tacrolimus,calcium carbonate,Minor
tacrolimus,famotidine,Moderate
tacrolimus,magaldrate,Minor
tacrolimus,erythromycin,Major
tacrolimus,ketoprofen,Major
tacrolimus,irbesartan,Moderate
tacrolimus,minoxidil,Unknown
tacrolimus,digoxin,Unknown
tacrolimus,lixisenatide,Moderate
tacrolimus,amoxicillin,Unknown
tacrolimus,netupitant,Moderate
tacrolimus,isosorbide mononitrate,Unknown
tacrolimus,carbamazepine,Major
tacrolimus,exemestane,Moderate
tacrolimus,brentuximab vedotin,Moderate
tacrolimus,ustekinumab,Moderate
tacrolimus,paliperidone,Moderate
tacrolimus,cimetidine,Moderate
tacrolimus,apixaban,Moderate
bacitracin,tobramycin,Major
bacitracin,acetylsalicylic acid,Unknown
bacitracin,furosemide,Unknown
bacitracin,deferasirox,Major
bacitracin,mycophenolate mofetil,Moderate
nystatin,cyclophosphamide,Unknown
nystatin,metronidazole,Unknown
nystatin,prednisone,Unknown
nystatin,diclofenac,Unknown
nystatin,lansoprazole,Unknown
nystatin,valsartan,Unknown
nystatin,nifedipine,Unknown
nystatin,methotrexate,Unknown
nystatin,isosorbide dinitrate,Unknown
nystatin,clotrimazole,Unknown
nystatin,tobramycin,Unknown
nystatin,mupirocin,Unknown
nystatin,oxcarbazepine,Unknown
nystatin,norethisterone,Unknown
nystatin,acetylsalicylic acid,Unknown
nystatin,caffeine,Unknown
nystatin,piperacillin,Unknown
nystatin,furosemide,Unknown
nystatin,celecoxib,Unknown
nystatin,linezolid,Unknown
nystatin,hydrochlorothiazide,Unknown
nystatin,clarithromycin,Unknown
nystatin,fenofibrate,Unknown
nystatin,simvastatin,Unknown
nystatin,aripiprazole,Unknown
nystatin,propofol,Unknown
nystatin,famotidine,Unknown
nystatin,erythromycin,Unknown
nystatin,ketoprofen,Unknown
nystatin,irbesartan,Unknown
nystatin,minoxidil,Unknown
nystatin,digoxin,Unknown
nystatin,amoxicillin,Unknown
nystatin,isosorbide mononitrate,Unknown
nystatin,carbamazepine,Unknown
cyclophosphamide,metronidazole,Moderate
cyclophosphamide,prednisone,Unknown
cyclophosphamide,diclofenac,Unknown
cyclophosphamide,lansoprazole,Unknown
cyclophosphamide,valsartan,Unknown
cyclophosphamide,pyrazinamide,Unknown
cyclophosphamide,nifedipine,Unknown
cyclophosphamide,methotrexate,Unknown
cyclophosphamide,isosorbide dinitrate,Unknown
cyclophosphamide,clotrimazole,Unknown
cyclophosphamide,tobramycin,Unknown
cyclophosphamide,oxcarbazepine,Moderate
cyclophosphamide,acetylsalicylic acid,Unknown
cyclophosphamide,piperacillin,Unknown
cyclophosphamide,phenobarbital,Minor
cyclophosphamide,furosemide,Unknown
cyclophosphamide,celecoxib,Unknown
cyclophosphamide,linezolid,Unknown
cyclophosphamide,hydrochlorothiazide,Moderate
cyclophosphamide,clarithromycin,Unknown
cyclophosphamide,fenofibrate,Moderate
cyclophosphamide,simvastatin,Unknown
cyclophosphamide,propofol,Unknown
cyclophosphamide,famotidine,Unknown
cyclophosphamide,erythromycin,Unknown
cyclophosphamide,ketoprofen,Unknown
cyclophosphamide,irbesartan,Unknown
cyclophosphamide,digoxin,Moderate
cyclophosphamide,gemfibrozil,Unknown
cyclophosphamide,amoxicillin,Unknown
cyclophosphamide,netupitant,Moderate
cyclophosphamide,isosorbide mononitrate,Unknown
cyclophosphamide,carbamazepine,Moderate
cyclophosphamide,exemestane,Unknown
